Application Number,Nameplate Rating
SCE-CSI-37082,4.578
SCE-CSI-27360,4.6
SCE-CSI-55475,7.65
SCE-CSI-16554,4.7
SCE-CSI-49701,6.25
SCE-CSI-31814,15.3
SCE-CSI-61248,3.924
SCE-CSI-57171,9.8
SCE-CSI-62501,4
SCE-CSI-34235,7.848
SCE-CSI-64119,4
SCE-CSI-04642,3.6
SCE-CSI-69521,6.72
SCE-CSI-00338,3.64
SCE-CSI-55816,6
SCE-CSI-33139,3.57
SCE-CSI-10121,5.72
SCE-CSI-04647,5.4
SCE-CSI-66299,6.63
SCE-CSI-29843,8
SCE-CSI-59538,5
SCE-CSI-23559,14
SCE-CSI-66451,5.49
SCE-CSI-37719,3.38
SCE-CSI-07056,7.02
SCE-CSI-62202,6
SCE-CSI-13149,1.792
SCE-CSI-73229,3.78
SCE-CSI-18202,8.74
SCE-CSI-52730,6.615
SCE-CSI-64379,6
SCE-CSI-48801,5.39
SCE-CSI-29841,7.35
SCE-CSI-55497,6.37
SCE-CSI-37198,2.82
SCE-CSI-48529,6.867
SCE-CSI-10189,7.7
SCE-CSI-47855,6.24
SCE-CSI-15373,4.44
SCE-CSI-60877,4.25
SCE-CSI-68501,4.32
SCE-CSI-00796,7.48
SCE-CSI-61714,3.5
SCE-CSI-31390,8.624
SCE-CSI-47545,4.655
SCE-CSI-24124,4.7
SCE-CSI-55144,8.575
SCE-CSI-33345,8.415
SCE-CSI-50099,4.7
SCE-CSI-31616,5.17
SCE-CSI-48532,4.9
SCE-CSI-35877,5.52
SCE-CSI-31232,7.755
SCE-CSI-44410,4.465
SCE-CSI-47369,5.76
SCE-CSI-51686,4.08
SCE-CSI-29527,4.5
SCE-CSI-57510,6.54
SCE-CSI-00803,3.78
SCE-CSI-55364,5.635
SCE-CSI-20087,2.35
SCE-CSI-47859,6.24
SCE-CSI-31874,6.58
SCE-CSI-65492,6.37
SCE-CSI-35424,6.37
SCE-CSI-49876,9.81
SCE-CSI-14825,4.44
SCE-CSI-71837,6
SCE-CSI-29976,4.6
SCE-CSI-51690,8.33
SCE-CSI-02919,7.7
SCE-CSI-50579,5.39
SCE-CSI-31224,5.635
SCE-CSI-59029,7.05
SCE-CSI-40646,4.7
SCE-CSI-45635,7.68
SCE-CSI-16926,2.24
SCE-CSI-48146,9.36
SCE-CSI-59047,9.065
SCE-CSI-12481,5.16
A-2006-126,388.8
SCE-CSI-35440,6.867
SCE-CSI-74942,6
SCE-CSI-61976,5.25
SCE-CSI-74938,6.867
A-2006-117,585.44
SCE-CSI-43997,10
SCE-CSI-64037,10.545
SCE-CSI-23911,5.64
SCE-CSI-50361,9.156
SCE-CSI-40659,4.08
SCE-CSI-48156,9.156
SCE-CSI-04727,5.04
SCE-CSI-68253,7
SCE-CSI-11135,7.2
SCE-CSI-33348,4.08
SCE-CSI-49230,7.28
SCE-CSI-73608,4.165
SCE-CSI-56626,6.5
SCE-CSI-26128,8
SCE-CSI-62742,9.88
SCE-CSI-32646,3.29
SCE-CSI-26917,3.04
SCE-CSI-28669,5.64
SCE-CSI-50184,3.92
SCE-CSI-15412,7.4
SCE-CSI-13867,2.76
SCE-CSI-49242,8.33
SCE-CSI-23948,5.67
SCE-CSI-42130,19.11
SCE-CSI-09015,580.16
SCE-CSI-54397,5.98
SCE-CSI-02253,2.255
SCE-CSI-55243,8.82
SCE-CSI-31074,20
SCE-CSI-60651,3.36
SCE-CSI-19154,3.15
SCE-CSI-28195,4.935
SCE-CSI-42881,9.156
SCE-CSI-26647,6.5
SCE-CSI-69526,6.24
SCE-CSI-28387,3.8
SCE-CSI-48918,13.16
SCE-CSI-18256,2.688
SCE-CSI-41523,8.84
SCE-CSI-67872,9.18
SCE-CSI-30718,7.285
SCE-CSI-29635,4
SCE-CSI-51964,7.5
SCE-CSI-31909,5.886
SCE-CSI-71033,7
SCE-CSI-31919,11.75
SCE-CSI-70429,4.5
SCE-CSI-02052,8.6
SCE-CSI-32353,4.6
SCE-CSI-61827,9.25
SCE-CSI-09145,4.3
SCE-CSI-71454,6.5
SCE-CSI-25301,2.07
SCE-CSI-71707,4.86
SCE-CSI-59628,3.92
SCE-CSI-47925,6.24
SCE-CSI-63584,4
SCE-CSI-56669,2.205
SCE-CSI-44995,5.5
SCE-CSI-50214,9.81
SCE-CSI-47931,7.14
SCE-CSI-51314,6.9
SCE-CSI-51199,5.5
SCE-CSI-70774,12.5
SCE-CSI-56380,4.75
SCE-CSI-49283,10.464
SCE-CSI-17571,23.04
SCE-CSI-19607,3.76
SCE-CSI-56434,4.59
SCE-CSI-48575,3.27
SCE-CSI-30962,5.88
SCE-CSI-52033,7.848
SCE-CSI-14954,2.464
SCE-CSI-29478,5.544
SCE-CSI-45341,5.52
SCE-CSI-34459,6.25
SCE-CSI-52497,11
SCE-CSI-48471,2.64
SCE-CSI-12004,3.01
SCE-CSI-11908,7.425
SCE-CSI-42174,5.39
SCE-CSI-09261,12
SCE-CSI-28882,5.06
SCE-CSI-47189,6.815
SCE-CSI-28769,6.44
SCE-CSI-47643,5.28
SCE-CSI-38621,5.17
SCE-CSI-58590,7.84
SCE-CSI-24191,2.59
SCE-CSI-58583,5.232
SCE-CSI-28890,4.165
SCE-CSI-61360,9
SCE-CSI-06630,6.9
SCE-CSI-67407,6
SCE-CSI-31267,3.84
SCE-CSI-73772,7.5
SCE-CSI-47177,6.54
SCE-CSI-32889,6.44
SCE-CSI-49435,3.43
SCE-CSI-31837,2.82
SCE-CSI-54796,3.92
SCE-CSI-19268,4.23
SCE-CSI-44821,2.45
SCE-CSI-21769,9.165
SCE-CSI-47182,6.96
SCE-CSI-17094,6.58
SCE-CSI-42443,4.41
SCE-CSI-24832,6
SCE-CSI-68778,15.696
SCE-CSI-09404,5.06
SCE-CSI-51306,11.04
SCE-CSI-29643,5.52
SCE-CSI-74078,7
SCE-CSI-16482,2.59
SCE-CSI-42407,5.76
SCE-CSI-23966,9
SCE-CSI-47186,7.99
SCE-CSI-14988,8.64
SCE-CSI-13472,5.59
SCE-CSI-68618,4.25
SCE-CSI-25011,3.75
SCE-CSI-57611,7.848
SCE-CSI-29789,5.4
SCE-CSI-45826,2.64
SCE-CSI-51307,8.64
SCE-CSI-37968,5.886
SCE-CSI-60761,6.5
SCE-CSI-38298,10.464
SCE-CSI-65078,11.25
SCE-CSI-30357,4.335
SCE-CSI-62995,6
SCE-CSI-04546,3.69
SCE-CSI-71269,6.48
SCE-CSI-47529,5.39
SCE-CSI-29307,5.28
SCE-CSI-56805,7.5
SCE-CSI-00072,380.8
SCE-CSI-63328,19.5
SCE-CSI-35039,5.886
SCE-CSI-48203,5.72
SCE-CSI-63805,6.885
SCE-CSI-31294,3.36
SCE-CSI-43539,2.45
SCE-CSI-27564,4.465
SCE-CSI-11808,3.29
SCE-CSI-46625,13.23
SCE-CSI-30035,6.75
SCE-CSI-45212,9.156
SCE-CSI-34055,14.715
SCE-CSI-56031,6.213
SCE-CSI-42228,8.575
SCE-CSI-29130,4.14
SCE-CSI-53326,5
SCE-CSI-68616,5
SCE-CSI-42957,6.12
SCE-CSI-17800,6.75
SCE-CSI-52014,6.54
SCE-CSI-25749,2.585
SCE-CSI-68810,7.848
SCE-CSI-12807,8.82
SCE-CSI-58625,5.5
SCE-CSI-27985,3.584
SCE-CSI-57179,13.77
SCE-CSI-52423,18
SCE-CSI-17127,5.52
SCE-CSI-62011,7.5
SCE-CSI-24330,15.54
SCE-CSI-43406,4.32
SCE-CSI-22084,5.12
SCE-CSI-57651,5
SCE-CSI-02987,7
SCE-CSI-47196,7.848
SCE-CSI-53864,4
SCE-CSI-31301,3.57
SCE-CSI-42959,14.715
SCE-CSI-24089,5.28
SCE-CSI-52443,8
SCE-CSI-70519,4.578
SCE-CSI-23915,4.08
SCE-CSI-31140,8.415
SCE-CSI-44013,4.5
SCE-CSI-33749,5.355
SCE-CSI-45280,4.08
SCE-CSI-14648,2.76
SCE-CSI-73769,9.5
SCE-CSI-27109,5.52
SCE-CSI-73708,12.75
SCE-CSI-24187,11.28
SCE-CSI-73573,8
SCE-CSI-72985,9.156
SCE-CSI-34521,6.867
SCE-CSI-11536,6.44
SCE-CSI-72997,4
SCE-CSI-12705,5.17
SCE-CSI-15225,4.95
SCE-CSI-74868,5.886
SCE-CSI-72776,10.25
SCE-CSI-36427,2.64
SCE-CSI-57726,6.37
SCE-CSI-32715,11.445
SCE-CSI-50744,14
SCE-CSI-51553,6.72
SCE-CSI-31756,11.445
SCE-CSI-74873,4.5
SCE-CSI-31306,3.84
SCE-CSI-52076,11.772
SCE-CSI-31200,13.16
SCE-CSI-31203,5.28
SCE-CSI-73465,12
SCE-CSI-58406,5.04
SCE-CSI-31692,7.848
SCE-CSI-47209,6.54
SCE-CSI-35719,7.848
SCE-CSI-32698,6.63
SCE-CSI-55953,9.5
SCE-CSI-38138,5.5
SCE-CSI-46749,6.25
SCE-CSI-38714,7.848
SCE-CSI-38733,7.848
SCE-CSI-52486,6.36
SCE-CSI-38849,6.38
SCE-CSI-52485,3.38
SCE-CSI-35670,7.848
SCE-CSI-61408,12.6
SCE-CSI-02793,3.42
SCE-CSI-39052,3.84
SCE-CSI-49356,8.33
SCE-CSI-39596,9.156
SCE-CSI-51935,7.2
SCE-CSI-39651,7.8
SCE-CSI-42246,7.848
SCE-CSI-39691,9.36
SCE-CSI-39755,8.33
SCE-CSI-51579,8.085
SCE-CSI-39937,12.24
SCE-CSI-50757,6.24
SCE-CSI-21992,2.688
SCE-CSI-51024,4.9
SCE-CSI-52932,5.28
SCE-CSI-40073,3.675
SCE-CSI-52093,7.82
SCE-CSI-40182,5.64
SCE-CSI-47779,3.27
SCE-CSI-71568,3
SCE-CSI-40349,8.33
SCE-CSI-41377,2.94
SCE-CSI-39024,5.28
SCE-CSI-48708,9.36
SCE-CSI-52496,7
SCE-CSI-40385,7.755
SCE-CSI-42254,2.45
SCE-CSI-40443,2.88
SCE-CSI-74931,7.65
SCE-CSI-39082,6.867
SCE-CSI-51358,5.39
SCE-CSI-39087,13.08
SCE-CSI-57790,5.17
SCE-CSI-40554,4.5
SCE-CSI-46829,9.6
SCE-CSI-40567,4.8
SCE-CSI-40580,6.54
SCE-CSI-72890,5.5
SCE-CSI-40686,4.578
SCE-CSI-23723,2.25
SCE-CSI-22622,5.52
SCE-CSI-58322,7.848
SCE-CSI-29876,5.25
SCE-CSI-52535,6.72
SCE-CSI-33535,5.232
SCE-CSI-55157,5.88
SCE-CSI-25051,7.98
SCE-CSI-47068,4.578
SCE-CSI-36079,5.355
SCE-CSI-74638,12.5
SCE-CSI-54036,6.615
SCE-CSI-21232,14.4
SCE-CSI-74688,7
SCE-CSI-36084,4.5
SCE-CSI-42253,3.43
SCE-CSI-17676,17.136
SCE-CSI-39737,3.6
SCE-CSI-66805,3
SCE-CSI-70668,13.72
SCE-CSI-57816,7.5
SCE-CSI-49958,6
SCE-CSI-19581,5.18
SCE-CSI-43711,9.8
SCE-CSI-41343,8.05
SCE-CSI-25079,4.23
SCE-CSI-51271,8.175
SCE-CSI-35268,4.08
SCE-CSI-57390,3.43
SCE-CSI-30068,4.6
SCE-CSI-65117,5.886
SCE-CSI-29598,4.9
SCE-CSI-44888,6
SCE-CSI-31948,5.875
SCE-CSI-51877,6.867
SCE-CSI-21147,8.46
SCE-CSI-56980,4
SCE-CSI-23221,4.07
SCE-CSI-30270,5.02
SCE-CSI-57826,8
SCE-CSI-35807,6.867
SCE-CSI-51513,5.5
SCE-CSI-52550,6.867
SCE-CSI-43891,4.23
SCE-CSI-64890,8.75
SCE-CSI-22168,15.25
SCE-CSI-45224,6.58
SCE-CSI-21108,2.35
SCE-CSI-59949,19
SCE-CSI-21560,23.52
SCE-CSI-49059,6.867
SCE-CSI-15787,9.99
SCE-CSI-42255,6.37
SCE-CSI-03759,17.15
SCE-CSI-61154,9.69
SCE-CSI-20554,9.87
SCE-CSI-62345,12.48
SCE-CSI-21329,3.225
SCE-CSI-61494,8.96
SCE-CSI-10486,3.15
SCE-CSI-65393,2.6
SCE-CSI-36651,3.76
SCE-CSI-63358,10.5
SCE-CSI-66114,10
SCE-CSI-35527,2.55
SCE-CSI-64938,5.886
SCE-CSI-02013,15.12
SCE-CSI-58777,3.43
SCE-CSI-50282,3
SCE-CSI-10487,3.15
SCE-CSI-73937,13.4
SCE-CSI-04571,3.6
SCE-CSI-72081,13.75
SCE-CSI-28030,6.105
SCE-CSI-74726,10.5
SCE-CSI-25205,5.64
SCE-CSI-62088,4.9
SCE-CSI-31547,5.886
SCE-CSI-71569,3
SCE-CSI-36115,6.867
SCE-CSI-67073,9.45
SCE-CSI-06550,6.21
SCE-CSI-42258,3.43
SCE-CSI-28478,4.83
SCE-CSI-48276,6.5
SCE-CSI-22735,2.82
SCE-CSI-42257,4.165
SCE-CSI-23038,3.76
SCE-CSI-45115,8.64
SCE-CSI-64501,4.5
SCE-CSI-52124,5.75
SCE-CSI-05812,4.305
SCE-CSI-61196,9
SCE-CSI-03941,14.25
SCE-CSI-65402,4
SCE-CSI-33930,6.867
SCE-CSI-43409,4.905
SCE-CSI-14361,6.44
SCE-CSI-58623,8.25
SCE-CSI-11176,7.59
SCE-CSI-63112,8
SCE-CSI-31338,4.7
SCE-CSI-57871,6.37
SCE-CSI-74431,4.25
SCE-CSI-33530,2.82
SCE-CSI-60159,5.232
SCE-CSI-67079,7.5
SCE-CSI-10503,12
SCE-CSI-41403,7.2
SCE-CSI-04575,4.81
SCE-CSI-45955,9.8
SCE-CSI-08369,2.268
SCE-CSI-55161,8.82
SCE-CSI-37641,5.886
SCE-CSI-62576,6.5
SCE-CSI-53381,9.25
SCE-CSI-02832,3.3
SCE-CSI-25209,7.92
SCE-CSI-57104,5
SCE-CSI-31333,4.7
SCE-CSI-61534,7
SCE-CSI-63337,15.696
SCE-CSI-17249,3.584
SCE-CSI-58819,2
SCE-CSI-13710,17.25
SCE-CSI-42033,9.156
SCE-CSI-40902,5.635
SCE-CSI-03856,6.048
SCE-CSI-67534,6
SCE-CSI-68091,4.77
SCE-CSI-04569,3.15
SCE-CSI-55730,8.33
SCE-CSI-48717,9.8
SCE-CSI-29463,6.72
SCE-CSI-73948,7.5
SCE-CSI-19064,2.88
SCE-CSI-68746,6.5
SCE-CSI-03854,2.25
SCE-CSI-56487,3.185
SCE-CSI-30356,6
SCE-CSI-60157,7.848
SCE-CSI-02604,8.64
SCE-CSI-59860,11.772
SCE-CSI-43598,10.535
SCE-CSI-13474,2.8
SCE-CSI-63352,4.68
SCE-CSI-68624,3.75
SCE-CSI-28097,15.696
SCE-CSI-44558,6.867
SCE-CSI-35824,5.886
SCE-CSI-58835,4.578
SCE-CSI-06435,6.075
SCE-CSI-64192,5
SCE-CSI-35547,4.14
SCE-CSI-59461,6.76
SCE-CSI-37672,5.2
SCE-CSI-64550,8.32
SCE-CSI-36905,7.4
SCE-CSI-58600,9
SCE-CSI-22041,2.585
SCE-CSI-44341,8.82
SCE-CSI-35821,2.16
SCE-CSI-56846,5
SCE-CSI-35828,11.772
SCE-CSI-51570,4
SCE-CSI-19756,3.876
SCE-CSI-61203,6.5
SCE-CSI-05946,7
SCE-CSI-47297,6.37
SCE-CSI-36907,4
SCE-CSI-63196,5.5
SCE-CSI-00238,7.92
SCE-CSI-48057,7.35
SCE-CSI-08386,8.4
SCE-CSI-34044,9.81
SCE-CSI-74572,7
SCE-CSI-54937,8
SCE-CSI-44524,8.575
SCE-CSI-28068,4.465
SCE-CSI-54940,6.5
SCE-CSI-04577,4.05
SCE-CSI-06971,15.265
SCE-CSI-39093,9.84
SCE-CSI-66865,7
SCE-CSI-34187,4.41
SCE-CSI-69340,13.25
SCE-CSI-19009,7.908
SCE-CSI-57442,3.43
SCE-CSI-32183,4.465
SCE-CSI-54498,6.5
SCE-CSI-70333,6.25
SCE-CSI-48518,10.464
SCE-CSI-54296,5.39
SCE-CSI-52175,5.88
SCE-CSI-68911,7.41
SCE-CSI-26054,4.75
SCE-CSI-57464,8
SCE-CSI-18125,5.5
SCE-CSI-53127,4.41
SCE-CSI-27651,6.24
SCE-CSI-53789,10.2
SCE-CSI-28850,3.525
SCE-CSI-20072,2.24
SCE-CSI-46800,7.5
SCE-CSI-65697,6
SCE-CSI-24257,3.29
SCE-CSI-03935,8.17
SCE-CSI-41893,10.137
SCE-CSI-29365,4.9
SCE-CSI-44360,7.75
SCE-CSI-11113,12.88
SCE-CSI-54836,5.88
SCE-CSI-30487,4.9
SCE-CSI-65154,7
SCE-CSI-33787,10.464
SCE-CSI-43076,7.8
SCE-CSI-67609,6.12
SCE-CSI-66340,11.515
SCE-CSI-55763,13.75
SCE-CSI-24023,5.06
SCE-CSI-53401,9.156
SCE-CSI-20681,7.4
SCE-CSI-70750,9.36
SCE-CSI-09297,1.88
SCE-CSI-60181,4
SCE-CSI-20418,2.688
SCE-CSI-45145,7.6
SCE-CSI-04141,7.38
SCE-CSI-62888,7.194
SCE-CSI-11164,8.28
SCE-CSI-05123,3.69
SCE-CSI-50542,12.48
SCE-CSI-14736,7.65
SCE-CSI-51826,8.82
SCE-CSI-06471,15.75
SCE-CSI-62147,4
SCE-CSI-34812,4.41
SCE-CSI-63069,5.2
SCE-CSI-11974,4.95
SCE-CSI-69085,13.734
SCE-CSI-15548,9
SCE-CSI-47307,6.867
SCE-CSI-18988,9.4
SCE-CSI-61222,6.12
SCE-CSI-63910,9.5
SCE-CSI-31015,8.96
SCE-CSI-15084,4.23
SCE-CSI-64456,6
SCE-CSI-10564,5.67
SCE-CSI-57964,8.25
SCE-CSI-15317,4.6
SCE-CSI-37682,5.28
SCE-CSI-61230,4.9
SCE-CSI-15318,4.6
SCE-CSI-61628,5
SCE-CSI-16236,7.755
SCE-CSI-57962,6.5
SCE-CSI-09728,5.04
SCE-CSI-68440,8.25
SCE-CSI-22376,5.64
SCE-CSI-48761,8.085
SCE-CSI-35833,6.867
SCE-CSI-40992,7.35
SCE-CSI-49682,7.35
SCE-CSI-29826,6.37
SCE-CSI-57002,2.695
SCE-CSI-03413,6.27
SCE-CSI-60116,3
SCE-CSI-09294,14.1
SCE-CSI-66086,4
SCE-CSI-19794,2.24
SCE-CSI-68419,5.565
SCE-CSI-40998,5.28
SCE-CSI-65996,9.38
SCE-CSI-21573,7.35
SCE-CSI-45419,8.33
SCE-CSI-38561,5.232
SCE-CSI-61637,5.76
SCE-CSI-16091,7.36
SCE-CSI-63937,4.5
SCE-CSI-23487,7.36
SCE-CSI-52179,5.39
SCE-CSI-41445,5.52
SCE-CSI-05095,15.168
SCE-CSI-52468,5
SCE-CSI-23589,3.84
SCE-CSI-47813,8.33
SCE-CSI-36202,5.232
SCE-CSI-46263,4.165
SCE-CSI-34210,5.76
SCE-CSI-43314,6.37
SCE-CSI-20920,11
SCE-CSI-34968,4.08
SCE-CSI-42789,2.45
SCE-CSI-26338,3.99
SCE-CSI-72913,8.32
SCE-CSI-27349,11.5
SCE-CSI-47817,3.57
SCE-CSI-35568,16.92
SCE-CSI-50545,13.72
SCE-CSI-01837,8.32
SCE-CSI-65703,5
SCE-CSI-14270,5.98
SCE-CSI-48327,6.867
SCE-CSI-33613,5.72
SCE-CSI-42804,3.43
SCE-CSI-27934,4.08
SCE-CSI-48789,2.695
SCE-CSI-26606,2.59
SCE-CSI-45311,3.84
SCE-CSI-14447,6.3
SCE-CSI-51900,8
SCE-CSI-20074,5.17
SCE-CSI-45763,7.595
SCE-CSI-19222,6.66
SCE-CSI-46941,5.04
SCE-CSI-29275,4.6
SCE-CSI-49481,5.46
SCE-CSI-13730,2.544
SCE-CSI-71651,2.5
SCE-CSI-15097,2.82
SCE-CSI-68483,4.68
SCE-CSI-23846,7.59
SCE-CSI-68976,8.82
SCE-CSI-69380,5.22
SCE-CSI-41571,4.165
SCE-CSI-36211,7.14
SCE-CSI-46332,5.886
SCE-CSI-30875,5.61
SCE-CSI-74598,8.25
SCE-CSI-50058,5.39
SCE-CSI-56545,2.6
SCE-CSI-10996,5.88
SCE-CSI-13450,6.58
SCE-CSI-53209,6
SCE-CSI-59380,8.96
SCE-CSI-49440,4.165
SCE-CSI-21390,1.485
SCE-CSI-32885,4.9
SCE-CSI-48792,4.08
SCE-CSI-02106,2.8
SCE-CSI-45084,6.867
SCE-CSI-43329,3.36
SCE-CSI-38624,8.085
SCE-CSI-45576,3.43
SCE-CSI-35178,4.23
SCE-CSI-13109,6.3
SCE-CSI-60083,5.61
SCE-CSI-06482,5.4
SCE-CSI-74779,2.5
SCE-CSI-38612,4.7
SCE-CSI-67303,5.145
SCE-CSI-08856,8.2
SCE-CSI-45153,4.085
SCE-CSI-11170,23
SCE-CSI-43108,4.08
SCE-CSI-12009,8.736
SCE-CSI-66457,5.88
SCE-CSI-14293,7.2
SCE-CSI-57485,6.86
SCE-CSI-19107,6.9
SCE-CSI-51977,5
SCE-CSI-37034,7.848
SCE-CSI-46267,7.105
SCE-CSI-33119,4.9
SCE-CSI-61254,5.67
SCE-CSI-12013,4.83
SCE-CSI-47001,2.53
SCE-CSI-13539,2.24
SCE-CSI-41905,6.48
SCE-CSI-03959,2.52
SCE-CSI-64738,5.5
SCE-CSI-41463,7.755
SCE-CSI-32564,3
SCE-CSI-42425,4.165
SCE-CSI-38655,4.8
SCE-CSI-49567,6.72
SCE-CSI-41070,8.82
SCE-CSI-60085,6.54
SCE-CSI-33910,6.345
SCE-CSI-58061,6.615
SCE-CSI-30885,5.52
SCE-CSI-46540,5.886
SCE-CSI-22221,7.05
SCE-CSI-69371,6
SCE-CSI-31845,6.58
SCE-CSI-60609,7.35
SCE-CSI-24037,8
SCE-CSI-46677,5.886
SCE-CSI-24648,5.76
SCE-CSI-63600,9.75
SCE-CSI-33082,7.848
SCE-CSI-46013,10.137
SCE-CSI-26748,2.76
SCE-CSI-49713,4.165
SCE-CSI-38687,4.5
SCE-CSI-49712,5.76
SCE-CSI-00760,5.95
SCE-CSI-42813,12
SCE-CSI-33137,5.52
SCE-CSI-54848,8.5
SCE-CSI-34816,13.08
SCE-CSI-53978,11.445
SCE-CSI-21348,9.675
SCE-CSI-62460,5.5
SCE-CSI-06380,6.48
SCE-CSI-07803,1.98
SCE-CSI-58972,8.91
SCE-CSI-11018,6.426
SCE-CSI-53005,4.5
SCE-CSI-15348,4.07
SCE-CSI-51346,4.9
SCE-CSI-26348,3.29
SCE-CSI-18707,4.7
SCE-CSI-61864,7.25
SCE-CSI-49466,9.156
SCE-CSI-35689,5.886
SCE-CSI-61286,5.5
SCE-CSI-29619,6.24
SCE-CSI-55847,4.41
SCE-CSI-01955,3.135
SCE-CSI-54190,5.61
SCE-CSI-15351,22.56
SCE-CSI-72195,8.25
SCE-CSI-22406,16.92
SCE-CSI-58095,6.63
SCE-CSI-36730,6.54
SCE-CSI-72653,7.28
SCE-CSI-19831,14.49
SCE-CSI-60428,7.848
SCE-CSI-05718,4.1
SCE-CSI-58099,10
SCE-CSI-15876,11.1
SCE-CSI-61728,4
SCE-CSI-18900,14.72
SCE-CSI-34833,9.81
SCE-CSI-46605,6.37
SCE-CSI-47367,5.39
SCE-CSI-05711,7.2
SCE-CSI-54580,5.88
SCE-CSI-16858,4.62
SCE-CSI-46035,3.6
SCE-CSI-71334,16.065
SCE-CSI-23912,3.995
SCE-CSI-63629,3.9
SCE-CSI-32274,2.55
SCE-CSI-47864,7.848
SCE-CSI-11678,3.78
SCE-CSI-58323,18.312
SCE-CSI-53673,7
SCE-CSI-15361,5.64
SCE-CSI-72461,8.5
SCE-CSI-31385,6.58
SCE-CSI-74936,5
SCE-CSI-50887,3.92
SCE-CSI-27691,2.96
SCE-CSI-54849,11.76
SCE-CSI-30494,11.04
SCE-CSI-53578,4.59
SCE-CSI-23196,18.4
SCE-CSI-73648,5.232
SCE-CSI-31877,8.93
SCE-CSI-28877,16.32
SCE-CSI-47554,5.76
SCE-CSI-34607,3.995
SCE-CSI-66775,4.5
SCE-CSI-35752,7.14
SCE-CSI-48856,5.886
SCE-CSI-17633,11.04
SCE-CSI-23513,3.29
SCE-CSI-58424,3.36
SCE-CSI-52773,8.82
SCE-CSI-18315,5.98
SCE-CSI-51289,14.4
SCE-CSI-37457,4.75
SCE-CSI-62933,5.5
SCE-CSI-41133,5
SCE-CSI-74482,2.75
SCE-CSI-52026,5.39
SCE-CSI-24125,6.105
SCE-CSI-60911,4
SCE-CSI-23901,4.44
SCE-CSI-66256,7.5
SCE-CSI-05728,14.4
SCE-CSI-44624,7.84
SCE-CSI-35941,3.29
SCE-CSI-44245,3.43
SCE-CSI-33984,3.924
SCE-CSI-50134,11.7
SCE-CSI-31394,8.46
SCE-CSI-62983,5.886
SCE-CSI-36274,5
SCE-CSI-55147,3.5
SCE-CSI-69461,6.54
SCE-CSI-29372,11.04
SCE-CSI-71978,3.5
SCE-CSI-09553,7.875
SCE-CSI-50142,3.92
SCE-CSI-08680,3.15
SCE-CSI-55554,6.125
SCE-CSI-36271,7.848
SCE-CSI-50940,6.58
SCE-CSI-28853,3.92
SCE-CSI-07080,7.8
SCE-CSI-56608,5.5
SCE-CSI-47063,3.36
SCE-CSI-54804,5.635
SCE-CSI-18916,2.912
SCE-CSI-57558,7.35
SCE-CSI-37217,3.38
SCE-CSI-52818,5
SCE-CSI-09149,8.97
SCE-CSI-48900,4.9
SCE-CSI-36620,2.16
SCE-CSI-61765,6.25
SCE-CSI-36624,2.16
SCE-CSI-02694,5.92
SCE-CSI-61066,10.88
SCE-CSI-22461,9.31
SCE-CSI-64406,7.5
SCE-CSI-31607,9.156
SCE-CSI-37753,6.96
SCE-CSI-46741,7.92
SCE-CSI-35422,5.886
SCE-CSI-42309,6.72
SCE-CSI-31871,28.8
SCE-CSI-73844,14
SCE-CSI-42542,2.5
SCE-CSI-55558,5.5
SCE-CSI-07847,6.48
SCE-CSI-49499,6.86
SCE-CSI-29750,5.544
SCE-CSI-64202,4.94
SCE-CSI-56908,10.464
SCE-CSI-19435,6.11
SCE-CSI-72834,6.867
SCE-CSI-03721,3.6
SCE-CSI-35059,4.32
SCE-CSI-41507,5.886
SCE-CSI-47093,4.8
SCE-CSI-26774,3.68
SCE-CSI-69579,7.75
SCE-CSI-17424,3.84
SCE-CSI-71739,7.65
SCE-CSI-22240,21.25
SCE-CSI-34273,8.33
SCE-CSI-50745,7
SCE-CSI-57543,8.16
SCE-CSI-11130,7.68
SCE-CSI-63257,6.25
SCE-CSI-53690,7.35
SCE-CSI-29853,9.88
SCE-CSI-35141,4.23
SCE-CSI-61315,6
SCE-CSI-51466,6.72
SCE-CSI-63000,6
SCE-CSI-43658,11.04
SCE-CSI-29627,7.92
SCE-CSI-50186,8
SCE-CSI-41190,6.86
SCE-CSI-41515,9.18
SCE-CSI-08279,1.792
SCE-CSI-57557,5.72
SCE-CSI-29013,6.24
SCE-CSI-71030,3.38
SCE-CSI-00825,4.305
SCE-CSI-44516,6.75
SCE-CSI-08741,5.94
SCE-CSI-19971,6.21
SCE-CSI-60926,5.5
SCE-CSI-29530,5.64
SCE-CSI-59305,3
SCE-CSI-06415,8.8
SCE-CSI-58235,12
SCE-CSI-36306,5.886
SCE-CSI-52841,7.54
SCE-CSI-18485,7.52
SCE-CSI-64953,7.35
SCE-CSI-33466,4.7
SCE-CSI-47686,6.24
SCE-CSI-28605,14
SCE-CSI-56632,7.14
SCE-CSI-22791,3.33
SCE-CSI-55566,7.5
SCE-CSI-57551,8.82
SCE-CSI-36314,7.92
SCE-CSI-65268,4.41
SCE-CSI-27253,3.04
SCE-CSI-56923,8.502
SCE-CSI-35028,7.848
SCE-CSI-63015,6.5
SCE-CSI-33914,9.156
SCE-CSI-15502,3.332
SCE-CSI-47893,4.165
SCE-CSI-06326,11.7
SCE-CSI-47141,6.5
SCE-CSI-09343,2.585
