,DHI,DNI,Date,GHI,Unnamed: 0,lat,log
9868,67.21300000000001,232.158,05/2010,232.627,4,34.05,-117.35
9869,62.218999999999994,244.179,06/2010,241.893,5,34.05,-117.35
9870,58.766999999999996,247.266,07/2010,239.763,6,34.05,-117.35
9871,54.705,249.817,08/2010,228.076,7,34.05,-117.35
9872,47.84,205.285,09/2010,177.787,8,34.05,-117.35
9873,46.133,126.914,10/2010,116.369,9,34.05,-117.35
9874,28.425,174.011,11/2010,108.02600000000001,10,34.05,-117.35
9875,27.444000000000003,122.26799999999999,12/2010,77.824,11,34.05,-117.35
9876,32.234,124.00299999999999,01/2010,87.412,0,34.05,-117.45
9877,39.576,125.48299999999999,02/2010,103.189,1,34.05,-117.45
9878,55.295,190.933,03/2010,169.41400000000002,2,34.05,-117.45
9879,56.817,211.99900000000002,04/2010,199.812,3,34.05,-117.45
9880,68.163,227.021,05/2010,230.951,4,34.05,-117.45
9881,64.839,230.308,06/2010,236.493,5,34.05,-117.45
9882,60.451,239.392,07/2010,237.38299999999998,6,34.05,-117.45
9883,57.106,241.956,08/2010,226.988,7,34.05,-117.45
9884,48.556999999999995,199.248,09/2010,175.06099999999998,8,34.05,-117.45
9885,46.538999999999994,127.334,10/2010,116.75,9,34.05,-117.45
9886,30.728,171.02700000000002,11/2010,108.68700000000001,10,34.05,-117.45
9887,27.618000000000002,120.396,12/2010,77.62,11,34.05,-117.45
9888,33.218,126.465,01/2010,88.744,0,34.05,-117.55
9889,41.128,121.434,02/2010,102.235,1,34.05,-117.55
9890,55.995,185.102,03/2010,165.84799999999998,2,34.05,-117.55
9891,58.563,211.1,04/2010,200.495,3,34.05,-117.55
9892,71.241,215.46200000000002,05/2010,226.07299999999998,4,34.05,-117.55
9893,67.153,221.50599999999997,06/2010,233.761,5,34.05,-117.55
9894,62.078,235.74099999999999,07/2010,236.27599999999998,6,34.05,-117.55
9895,62.119,231.99099999999999,08/2010,225.49099999999999,7,34.05,-117.55
9896,51.778999999999996,191.498,09/2010,174.354,8,34.05,-117.55
9897,48.04600000000001,124.589,10/2010,116.999,9,34.05,-117.55
9898,33.203,160.226,11/2010,106.76,10,34.05,-117.55
9899,28.980999999999998,113.76,12/2010,76.77,11,34.05,-117.55
9900,32.687,127.944,01/2010,88.999,0,34.05,-117.65
9901,39.721,125.986,02/2010,103.572,1,34.05,-117.65
9902,54.24,184.165,03/2010,164.25799999999998,2,34.05,-117.65
9903,56.983999999999995,209.859,04/2010,197.657,3,34.05,-117.65
9904,70.52,214.667,05/2010,225.355,4,34.05,-117.65
9905,65.598,220.674,06/2010,232.16099999999997,5,34.05,-117.65
9906,61.022,235.793,07/2010,235.84900000000002,6,34.05,-117.65
9907,58.718,238.044,08/2010,226.261,7,34.05,-117.65
9908,50.596000000000004,194.735,09/2010,174.989,8,34.05,-117.65
9909,46.995,121.13799999999999,10/2010,113.42399999999999,9,34.05,-117.65
9910,30.636,164.649,11/2010,106.36399999999999,10,34.05,-117.65
9911,28.226,118.786,12/2010,77.706,11,34.05,-117.65
9912,33.051,126.48100000000001,01/2010,88.229,0,34.05,-117.75
9913,40.99,119.948,02/2010,101.035,1,34.05,-117.75
9914,54.708,183.058,03/2010,164.43,2,34.05,-117.75
9915,56.251999999999995,212.253,04/2010,197.96900000000002,3,34.05,-117.75
9916,68.567,213.31,05/2010,223.862,4,34.05,-117.75
9917,65.348,212.69799999999998,06/2010,226.293,5,34.05,-117.75
9918,61.729,230.608,07/2010,232.822,6,34.05,-117.75
9919,59.048,236.37,08/2010,226.18599999999998,7,34.05,-117.75
9920,49.406000000000006,192.87,09/2010,173.49099999999999,8,34.05,-117.75
9921,46.951,121.15299999999999,10/2010,113.01,9,34.05,-117.75
9922,31.079,165.12599999999998,11/2010,106.46700000000001,10,34.05,-117.75
9923,28.965,114.625,12/2010,76.306,11,34.05,-117.75
9924,34.365,120.932,01/2010,87.447,0,34.05,-117.95
9925,41.367,118.72200000000001,02/2010,101.245,1,34.05,-117.95
9926,56.111000000000004,178.518,03/2010,163.328,2,34.05,-117.95
9927,60.023999999999994,200.99,04/2010,195.304,3,34.05,-117.95
9928,75.016,201.081,05/2010,221.671,4,34.05,-117.95
9929,73.758,191.80200000000002,06/2010,220.115,5,34.05,-117.95
9930,67.00399999999999,208.731,07/2010,222.36599999999999,6,34.05,-117.95
9931,65.069,220.37900000000002,08/2010,222.137,7,34.05,-117.95
9932,52.565,176.976,09/2010,167.02599999999998,8,34.05,-117.95
9933,48.868,114.52600000000001,10/2010,111.595,9,34.05,-117.95
9934,33.01,159.049,11/2010,106.133,10,34.05,-117.95
9935,29.654,109.906,12/2010,75.54,11,34.05,-117.95
9936,33.643,128.00799999999998,01/2010,89.65799999999999,0,34.05,-118.05
9937,40.137,121.98700000000001,02/2010,101.556,1,34.05,-118.05
9938,54.753,183.12,03/2010,165.43599999999998,2,34.05,-118.05
9939,55.926,209.27,04/2010,198.141,3,34.05,-118.05
9940,70.063,208.26,05/2010,222.585,4,34.05,-118.05
9941,71.046,193.873,06/2010,219.697,5,34.05,-118.05
9942,63.863,213.233,07/2010,222.58,6,34.05,-118.05
9943,61.619,225.393,08/2010,222.58599999999998,7,34.05,-118.05
9944,51.45399999999999,182.31099999999998,09/2010,168.854,8,34.05,-118.05
9945,47.958999999999996,117.721,10/2010,113.236,9,34.05,-118.05
9946,31.019000000000002,164.172,11/2010,106.97,10,34.05,-118.05
9947,28.75,108.315,12/2010,74.016,11,34.05,-118.05
9948,34.417,121.699,01/2010,87.68700000000001,0,34.05,-118.15
9949,39.769,122.92200000000001,02/2010,102.118,1,34.05,-118.15
9950,56.324,177.053,03/2010,163.575,2,34.05,-118.15
9951,56.67100000000001,207.054,04/2010,196.11599999999999,3,34.05,-118.15
9952,70.34100000000001,208.12900000000002,05/2010,221.71,4,34.05,-118.15
9953,72.40899999999999,190.199,06/2010,218.264,5,34.05,-118.15
9954,66.03699999999999,204.188,07/2010,218.298,6,34.05,-118.15
9955,59.924,228.185,08/2010,222.709,7,34.05,-118.15
9956,51.505,180.52700000000002,09/2010,167.83,8,34.05,-118.15
9957,47.138999999999996,117.501,10/2010,111.934,9,34.05,-118.15
9958,32.228,161.385,11/2010,106.469,10,34.05,-118.15
9959,29.877,106.08200000000001,12/2010,74.47,11,34.05,-118.15
9960,35.484,117.875,01/2010,86.665,0,34.05,-118.45
9961,40.964,127.137,02/2010,105.07799999999999,1,34.05,-118.45
9962,54.89,189.296,03/2010,169.12599999999998,2,34.05,-118.45
9963,57.79600000000001,199.247,04/2010,192.65200000000002,3,34.05,-118.45
9964,72.267,207.86900000000003,05/2010,223.453,4,34.05,-118.45
9965,78.018,170.245,06/2010,209.798,5,34.05,-118.45
9966,72.067,171.604,07/2010,200.96099999999998,6,34.05,-118.45
9967,62.093999999999994,217.702,08/2010,218.416,7,34.05,-118.45
9968,55.545,170.67,09/2010,166.84900000000002,8,34.05,-118.45
9969,47.946000000000005,111.921,10/2010,110.145,9,34.05,-118.45
9970,31.947,164.30700000000002,11/2010,107.86,10,34.05,-118.45
9971,29.954,105.928,12/2010,74.051,11,34.05,-118.45
9972,24.945,168.82,01/2010,95.977,0,34.15,-116.45
9973,30.811999999999998,181.373,02/2010,116.051,1,34.15,-116.45
9974,31.495,274.32099999999997,03/2010,190.52599999999998,2,34.15,-116.45
9975,43.676,269.718,04/2010,221.08599999999998,3,34.15,-116.45
9976,43.31,309.39099999999996,05/2010,254.94299999999998,4,34.15,-116.45
9977,35.94,326.753,06/2010,259.494,5,34.15,-116.45
9978,37.047,312.60900000000004,07/2010,252.579,6,34.15,-116.45
9979,38.116,299.256,08/2010,235.092,7,34.15,-116.45
9980,30.993000000000002,269.45,09/2010,194.201,8,34.15,-116.45
9981,32.271,221.417,10/2010,149.821,9,34.15,-116.45
9982,20.238,222.41099999999997,11/2010,117.29799999999999,10,34.15,-116.45
9983,22.33,167.505,12/2010,88.15100000000001,11,34.15,-116.45
9984,28.930999999999997,141.91299999999998,01/2010,87.11,0,34.15,-116.85
9985,38.317,144.362,02/2010,99.96799999999999,1,34.15,-116.85
9986,53.494,195.889,03/2010,160.635,2,34.15,-116.85
9987,56.637,218.06099999999998,04/2010,194.49099999999999,3,34.15,-116.85
9988,53.343999999999994,274.1,05/2010,235.949,4,34.15,-116.85
9989,34.077,338.973,06/2010,261.254,5,34.15,-116.85
9990,37.818000000000005,316.41700000000003,07/2010,250.731,6,34.15,-116.85
9991,30.508000000000003,312.28700000000003,08/2010,233.669,7,34.15,-116.85
9992,27.923000000000002,279.306,09/2010,196.32299999999998,8,34.15,-116.85
9993,38.78,169.145,10/2010,124.583,9,34.15,-116.85
9994,18.722,228.293,11/2010,116.49700000000001,10,34.15,-116.85
9995,22.267,156.541,12/2010,81.98899999999999,11,34.15,-116.85
9996,29.174,143.108,01/2010,90.941,0,34.15,-117.35
9997,35.813,139.077,02/2010,104.81200000000001,1,34.15,-117.35
9998,49.106,196.708,03/2010,166.175,2,34.15,-117.35
9999,55.034,215.745,04/2010,198.373,3,34.15,-117.35
10000,64.009,235.26,05/2010,230.72,4,34.15,-117.35
10001,56.486999999999995,257.307,06/2010,243.76,5,34.15,-117.35
10002,54.516000000000005,263.413,07/2010,245.532,6,34.15,-117.35
10003,52.218999999999994,259.191,08/2010,230.437,7,34.15,-117.35
10004,43.68,215.62599999999998,09/2010,178.77,8,34.15,-117.35
10005,44.544,132.30100000000002,10/2010,116.932,9,34.15,-117.35
10006,26.987,177.33700000000002,11/2010,106.82,10,34.15,-117.35
10007,25.741999999999997,124.97,12/2010,76.908,11,34.15,-117.35
10008,29.601999999999997,140.499,01/2010,90.463,0,34.15,-117.45
10009,36.117,133.861,02/2010,102.822,1,34.15,-117.45
10010,50.075,193.43200000000002,03/2010,164.864,2,34.15,-117.45
10011,56.025,208.325,04/2010,193.269,3,34.15,-117.45
10012,63.868,232.282,05/2010,228.77700000000002,4,34.15,-117.45
10013,57.418,254.891,06/2010,243.05200000000002,5,34.15,-117.45
10014,53.778,263.517,07/2010,245.86,6,34.15,-117.45
10015,52.401,257.541,08/2010,230.28900000000002,7,34.15,-117.45
10016,44.646,211.623,09/2010,178.102,8,34.15,-117.45
10017,44.457,131.88,10/2010,116.634,9,34.15,-117.45
10018,28.264,171.63299999999998,11/2010,105.305,10,34.15,-117.45
10019,26.315,122.42399999999999,12/2010,76.472,11,34.15,-117.45
10020,29.971,138.241,01/2010,90.066,0,34.15,-117.55
10021,36.922,132.579,02/2010,102.865,1,34.15,-117.55
10022,50.61600000000001,191.52,03/2010,165.076,2,34.15,-117.55
10023,56.349,209.19099999999997,04/2010,195.843,3,34.15,-117.55
10024,65.148,226.452,05/2010,225.213,4,34.15,-117.55
10025,57.27,247.72299999999998,06/2010,238.71,5,34.15,-117.55
10026,55.306999999999995,259.322,07/2010,244.52,6,34.15,-117.55
10027,53.885,257.79200000000003,08/2010,232.03900000000002,7,34.15,-117.55
10028,45.382,211.018,09/2010,178.421,8,34.15,-117.55
10029,44.806999999999995,129.002,10/2010,115.12299999999999,9,34.15,-117.55
10030,28.033,171.045,11/2010,105.15,10,34.15,-117.55
10031,26.483,122.874,12/2010,76.939,11,34.15,-117.55
10032,29.903000000000002,136.593,01/2010,89.58,0,34.15,-117.65
10033,37.345,131.842,02/2010,102.189,1,34.15,-117.65
10034,50.032,187.89,03/2010,162.184,2,34.15,-117.65
10035,54.352,214.388,04/2010,196.455,3,34.15,-117.65
10036,65.884,224.533,05/2010,225.97099999999998,4,34.15,-117.65
10037,58.431999999999995,244.521,06/2010,238.29,5,34.15,-117.65
10038,56.471000000000004,255.61700000000002,07/2010,242.627,6,34.15,-117.65
10039,54.597,255.468,08/2010,231.334,7,34.15,-117.65
10040,46.809,205.62900000000002,09/2010,176.85299999999998,8,34.15,-117.65
10041,44.725,131.76,10/2010,115.585,9,34.15,-117.65
10042,28.011,174.90599999999998,11/2010,106.969,10,34.15,-117.65
10043,26.355999999999998,123.609,12/2010,77.164,11,34.15,-117.65
10044,30.506999999999998,135.191,01/2010,89.149,0,34.15,-117.75
10045,36.599000000000004,132.034,02/2010,102.16,1,34.15,-117.75
10046,51.623999999999995,183.859,03/2010,161.516,2,34.15,-117.75
10047,55.06399999999999,207.94099999999997,04/2010,194.278,3,34.15,-117.75
10048,66.622,217.15200000000002,05/2010,221.972,4,34.15,-117.75
10049,61.195,224.062,06/2010,227.794,5,34.15,-117.75
10050,58.369,245.171,07/2010,237.25799999999998,6,34.15,-117.75
10051,55.263000000000005,249.169,08/2010,228.73,7,34.15,-117.75
10052,47.468999999999994,202.106,09/2010,175.94799999999998,8,34.15,-117.75
10053,43.61600000000001,125.696,10/2010,111.68,9,34.15,-117.75
10054,28.301,171.77,11/2010,105.74600000000001,10,34.15,-117.75
10055,27.55,122.131,12/2010,77.619,11,34.15,-117.75
10056,32.354,130.037,01/2010,88.861,0,34.15,-117.95
10057,38.298,128.822,02/2010,102.807,1,34.15,-117.95
10058,52.623000000000005,182.74900000000002,03/2010,162.651,2,34.15,-117.95
10059,56.672,205.643,04/2010,194.274,3,34.15,-117.95
10060,69.308,209.52900000000002,05/2010,221.15,4,34.15,-117.95
10061,64.756,206.91400000000002,06/2010,220.915,5,34.15,-117.95
10062,60.835,228.998,07/2010,229.507,6,34.15,-117.95
10063,58.383,240.44,08/2010,227.313,7,34.15,-117.95
10064,48.795,190.93400000000003,09/2010,170.93200000000002,8,34.15,-117.95
10065,44.52,119.90100000000001,10/2010,109.689,9,34.15,-117.95
10066,29.218000000000004,169.084,11/2010,106.363,10,34.15,-117.95
10067,27.445999999999998,121.145,12/2010,77.339,11,34.15,-117.95
10068,32.286,134.058,01/2010,90.65899999999999,0,34.15,-118.05
10069,37.473,126.655,02/2010,101.057,1,34.15,-118.05
10070,52.413999999999994,185.903,03/2010,164.554,2,34.15,-118.05
10071,56.043,210.067,04/2010,197.138,3,34.15,-118.05
10072,68.003,211.27,05/2010,222.084,4,34.15,-118.05
10073,65.779,203.643,06/2010,220.865,5,34.15,-118.05
10074,61.001999999999995,224.78400000000002,07/2010,227.112,6,34.15,-118.05
10075,57.928000000000004,238.405,08/2010,225.87900000000002,7,34.15,-118.05
10076,48.633,188.65400000000002,09/2010,169.50099999999998,8,34.15,-118.05
10077,46.403999999999996,120.494,10/2010,111.984,9,34.15,-118.05
10078,28.979,168.673,11/2010,106.275,10,34.15,-118.05
10079,27.213,118.012,12/2010,76.016,11,34.15,-118.05
10080,34.027,120.086,01/2010,86.234,0,34.15,-118.35
10081,39.673,127.65799999999999,02/2010,104.104,1,34.15,-118.35
10082,51.49100000000001,198.326,03/2010,171.225,2,34.15,-118.35
10083,55.236000000000004,205.675,04/2010,193.312,3,34.15,-118.35
10084,67.484,221.546,05/2010,227.356,4,34.15,-118.35
10085,67.131,214.0,06/2010,231.11700000000002,5,34.15,-118.35
10086,61.655,217.015,07/2010,222.576,6,34.15,-118.35
10087,59.724,234.18,08/2010,224.486,7,34.15,-118.35
10088,49.92,190.24,09/2010,171.42,8,34.15,-118.35
10089,46.763000000000005,122.166,10/2010,112.958,9,34.15,-118.35
10090,30.927,167.715,11/2010,107.977,10,34.15,-118.35
10091,28.807,111.71700000000001,12/2010,75.29899999999999,11,34.15,-118.35
10092,33.156,126.728,01/2010,87.62899999999999,0,34.15,-118.55
10093,38.941,131.042,02/2010,104.26899999999999,1,34.15,-118.55
10094,51.77,196.733,03/2010,169.22799999999998,2,34.15,-118.55
10095,59.185,205.24900000000002,04/2010,194.783,3,34.15,-118.55
10096,64.041,231.965,05/2010,229.076,4,34.15,-118.55
10097,62.358999999999995,230.028,06/2010,235.46400000000003,5,34.15,-118.55
10098,57.708999999999996,232.18099999999998,07/2010,229.05200000000002,6,34.15,-118.55
10099,57.577,242.865,08/2010,226.953,7,34.15,-118.55
10100,47.637,195.43099999999998,09/2010,171.321,8,34.15,-118.55
10101,45.56,126.54700000000001,10/2010,113.568,9,34.15,-118.55
10102,28.281,176.829,11/2010,108.899,10,34.15,-118.55
10103,28.182,115.616,12/2010,75.675,11,34.15,-118.55
10104,32.446999999999996,131.159,01/2010,88.36200000000001,0,34.15,-118.75
10105,37.669000000000004,131.884,02/2010,102.40799999999999,1,34.15,-118.75
10106,51.528999999999996,194.013,03/2010,166.655,2,34.15,-118.75
10107,57.953,202.37,04/2010,191.416,3,34.15,-118.75
10108,61.14,240.386,05/2010,230.22099999999998,4,34.15,-118.75
10109,59.428000000000004,240.395,06/2010,238.745,5,34.15,-118.75
10110,55.492,237.935,07/2010,231.34599999999998,6,34.15,-118.75
10111,53.548,251.855,08/2010,227.852,7,34.15,-118.75
10112,46.363,204.296,09/2010,175.695,8,34.15,-118.75
10113,44.504,132.703,10/2010,115.969,9,34.15,-118.75
10114,28.255,172.801,11/2010,106.647,10,34.15,-118.75
10115,27.019000000000002,115.23100000000001,12/2010,74.47399999999999,11,34.15,-118.75
10116,31.563000000000002,130.244,01/2010,87.456,0,34.15,-118.85
10117,36.813,132.019,02/2010,101.838,1,34.15,-118.85
10118,50.126000000000005,202.649,03/2010,170.55700000000002,2,34.15,-118.85
10119,58.676,204.162,04/2010,193.641,3,34.15,-118.85
10120,58.135,248.46200000000002,05/2010,233.572,4,34.15,-118.85
10121,60.903,232.49099999999999,06/2010,235.13400000000001,5,34.15,-118.85
10122,58.727,236.07,07/2010,231.02700000000002,6,34.15,-118.85
10123,53.792,249.97400000000002,08/2010,227.213,7,34.15,-118.85
10124,46.62,205.82,09/2010,177.13400000000001,8,34.15,-118.85
10125,43.854,132.102,10/2010,114.43799999999999,9,34.15,-118.85
10126,27.052,180.922,11/2010,108.66,10,34.15,-118.85
10127,26.88,121.23200000000001,12/2010,76.372,11,34.15,-118.85
10128,32.13,130.424,01/2010,88.14299999999999,0,34.15,-118.95
10129,36.891999999999996,132.122,02/2010,102.37799999999999,1,34.15,-118.95
10130,50.076,203.107,03/2010,171.495,2,34.15,-118.95
10131,57.553000000000004,199.294,04/2010,190.62,3,34.15,-118.95
10132,57.255,248.74900000000002,05/2010,234.218,4,34.15,-118.95
10133,65.339,201.025,06/2010,216.565,5,34.15,-118.95
10134,61.34,195.84599999999998,07/2010,204.988,6,34.15,-118.95
10135,50.876000000000005,246.053,08/2010,224.146,7,34.15,-118.95
10136,44.724,202.357,09/2010,174.37900000000002,8,34.15,-118.95
10137,42.66,126.84,10/2010,111.28399999999999,9,34.15,-118.95
10138,26.822,176.465,11/2010,106.412,10,34.15,-118.95
10139,26.851999999999997,118.734,12/2010,75.735,11,34.15,-118.95
10140,25.587,159.94299999999998,01/2010,92.664,0,34.25,-117.15
10141,34.455999999999996,132.858,02/2010,97.38,1,34.25,-117.15
10142,39.73,215.84,03/2010,165.36900000000003,2,34.25,-117.15
10143,49.99,221.02599999999998,04/2010,192.63400000000001,3,34.25,-117.15
10144,52.428999999999995,268.798,05/2010,235.264,4,34.25,-117.15
10145,38.849000000000004,322.651,06/2010,260.453,5,34.25,-117.15
10146,38.37,313.21,07/2010,256.686,6,34.25,-117.15
10147,37.975,297.611,08/2010,236.062,7,34.25,-117.15
10148,32.865,263.248,09/2010,193.46200000000002,8,34.25,-117.15
10149,40.616,158.85399999999998,10/2010,124.789,9,34.25,-117.15
10150,20.893,201.24900000000002,11/2010,109.14,10,34.25,-117.15
10151,22.208000000000002,146.031,12/2010,80.038,11,34.25,-117.15
10152,32.37,127.48,01/2010,86.50200000000001,0,34.25,-118.65
10153,37.400999999999996,133.92,02/2010,104.027,1,34.25,-118.65
10154,49.653999999999996,200.03799999999998,03/2010,168.9,2,34.25,-118.65
10155,55.515,208.791,04/2010,193.377,3,34.25,-118.65
10156,59.852,242.84799999999998,05/2010,230.21,4,34.25,-118.65
10157,55.861000000000004,253.153,06/2010,244.87,5,34.25,-118.65
10158,55.659,246.18900000000002,07/2010,235.747,6,34.25,-118.65
10159,56.003,251.165,08/2010,229.537,7,34.25,-118.65
10160,46.273999999999994,206.342,09/2010,176.91299999999998,8,34.25,-118.65
10161,42.67,133.76,10/2010,115.04799999999999,9,34.25,-118.65
10162,28.331999999999997,177.827,11/2010,108.81200000000001,10,34.25,-118.65
10163,26.508000000000003,122.05799999999999,12/2010,76.30199999999999,11,34.25,-118.65
10164,33.817,124.855,01/2010,86.682,0,34.25,-118.75
10165,37.759,130.907,02/2010,102.719,1,34.25,-118.75
10166,50.438,193.19400000000002,03/2010,165.291,2,34.25,-118.75
10167,57.107,204.64700000000002,04/2010,193.365,3,34.25,-118.75
10168,59.915,244.826,05/2010,232.304,4,34.25,-118.75
10169,60.388000000000005,243.34599999999998,06/2010,241.2,5,34.25,-118.75
10170,58.071000000000005,238.915,07/2010,232.446,6,34.25,-118.75
10171,58.635,243.328,08/2010,226.604,7,34.25,-118.75
10172,48.012,203.687,09/2010,176.114,8,34.25,-118.75
10173,42.34,133.631,10/2010,114.119,9,34.25,-118.75
10174,29.678,171.149,11/2010,106.69200000000001,10,34.25,-118.75
10175,27.141,119.205,12/2010,75.967,11,34.25,-118.75
10176,32.97,129.767,01/2010,88.441,0,34.25,-118.85
10177,37.644,130.782,02/2010,102.09299999999999,1,34.25,-118.85
10178,49.956,198.451,03/2010,168.46900000000002,2,34.25,-118.85
10179,54.887,208.00099999999998,04/2010,194.207,3,34.25,-118.85
10180,56.753,248.74200000000002,05/2010,234.12400000000002,4,34.25,-118.85
10181,60.224,227.483,06/2010,232.39700000000002,5,34.25,-118.85
10182,55.731,231.275,07/2010,226.947,6,34.25,-118.85
10183,51.856,249.345,08/2010,226.65400000000002,7,34.25,-118.85
10184,45.869,206.84,09/2010,177.359,8,34.25,-118.85
10185,43.949,127.49799999999999,10/2010,113.079,9,34.25,-118.85
10186,28.394000000000002,174.09400000000002,11/2010,107.25,10,34.25,-118.85
10187,27.051,120.068,12/2010,76.431,11,34.25,-118.85
10188,32.196,127.914,01/2010,87.204,0,34.25,-118.95
10189,37.985,124.762,02/2010,99.836,1,34.25,-118.95
10190,50.718999999999994,197.95,03/2010,169.403,2,34.25,-118.95
10191,56.973,199.326,04/2010,192.074,3,34.25,-118.95
10192,58.215,245.12,05/2010,232.894,4,34.25,-118.95
10193,65.313,201.71400000000003,06/2010,218.887,5,34.25,-118.95
10194,61.298,206.07,07/2010,213.80599999999998,6,34.25,-118.95
10195,53.873000000000005,236.142,08/2010,221.507,7,34.25,-118.95
10196,48.485,192.63099999999997,09/2010,172.862,8,34.25,-118.95
10197,45.093999999999994,117.10700000000001,10/2010,109.15799999999999,9,34.25,-118.95
