Application Number,Program,Host Customer Physical Address City,Host Customer Physical Address County,ZipCode,Production Period End Date,Period kWh Production,latitude,longtitude,month,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,2/16/2012,448,32.7335,-117.0337,Feb-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120201,-9999,-9999,-9999,-9999,267,50,192,90,141
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,3/16/2012,528,32.7335,-117.0337,Mar-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120301,-9999,-9999,-9999,-9999,311,56,196,96,146
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,4/16/2012,599,32.7335,-117.0337,Apr-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120401,-9999,-9999,-9999,-9999,272,72,212,110,161
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,5/16/2012,633,32.7335,-117.0337,May-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120501,-9999,-9999,-9999,-9999,267,106,221,129,175
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,6/16/2012,698,32.7335,-117.0337,Jun-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120601,-9999,-9999,-9999,-9999,272,117,232,141,187
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,7/16/2012,692,32.7335,-117.0337,Jul-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120701,-9999,-9999,-9999,-9999,306,139,255,159,207
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,8/16/2012,718,32.7335,-117.0337,Aug-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120801,-9999,-9999,-9999,-9999,333,161,288,186,237
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,9/16/2012,622,32.7335,-117.0337,Sep-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20120901,-9999,-9999,-9999,-9999,411,161,306,185,245
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,10/16/2012,547,32.7335,-117.0337,Oct-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20121001,-9999,-9999,-9999,-9999,378,117,265,158,212
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,11/16/2012,488,32.7335,-117.0337,Nov-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20121101,-9999,-9999,-9999,-9999,328,67,227,121,174
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,12/16/2012,367,32.7335,-117.0337,Dec-12,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20121201,-9999,-9999,-9999,-9999,244,44,179,95,137
SD-CSI-00455,Small Commercial (< 10 kW) and All Residential,Lemon Grove,San Diego,91945,1/16/2013,400,32.7335,-117.0337,Jan-13,GHCND:USR0000CSMI,SAN MIGUEL CALIFORNIA CA US,129.5,32.685,-116.9736,20130101,-9999,-9999,-9999,-9999,283,33,191,90,141
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,6/1/2008,1104,33.0358,-116.8513,Jun-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20080601,-9999,-9999,-9999,-9999,422,67,325,117,221
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,7/1/2008,1255,33.0358,-116.8513,Jul-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20080701,-9999,-9999,-9999,-9999,372,94,333,143,238
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,8/1/2008,1254,33.0358,-116.8513,Aug-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20080801,-9999,-9999,-9999,-9999,378,89,338,146,242
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,9/1/2008,1200,33.0358,-116.8513,Sep-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20080901,-9999,-9999,-9999,-9999,389,78,336,135,235
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/1/2008,1146,33.0358,-116.8513,Oct-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20081001,-9999,-9999,-9999,-9999,378,44,315,111,213
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/1/2008,1112,33.0358,-116.8513,Oct-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20081001,-9999,-9999,-9999,-9999,378,44,315,111,213
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/1/2008,1105,33.0358,-116.8513,Nov-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20081101,-9999,-9999,-9999,-9999,328,44,256,92,174
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/1/2008,996,33.0358,-116.8513,Nov-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20081101,-9999,-9999,-9999,-9999,328,44,256,92,174
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/1/2008,840,33.0358,-116.8513,Dec-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20081201,-9999,-9999,-9999,-9999,300,-11,177,49,113
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/1/2008,865,33.0358,-116.8513,Dec-08,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20081201,-9999,-9999,-9999,-9999,300,-11,177,49,113
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/1/2009,708,33.0358,-116.8513,Jan-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090101,-9999,-9999,-9999,-9999,294,-11,218,67,143
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/1/2009,681,33.0358,-116.8513,Jan-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090101,-9999,-9999,-9999,-9999,294,-11,218,67,143
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/1/2009,865,33.0358,-116.8513,Feb-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090201,-9999,-9999,-9999,-9999,300,-11,186,45,115
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/1/2009,837,33.0358,-116.8513,Feb-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090201,-9999,-9999,-9999,-9999,300,-11,186,45,115
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/1/2009,807,33.0358,-116.8513,Mar-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090301,-9999,-9999,-9999,-9999,311,0,210,36,123
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/1/2009,752,33.0358,-116.8513,Mar-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090301,-9999,-9999,-9999,-9999,311,0,210,36,123
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/18/2009,730,33.0358,-116.8513,Mar-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090301,-9999,-9999,-9999,-9999,311,0,210,36,123
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/1/2009,1154,33.0358,-116.8513,Apr-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090401,-9999,-9999,-9999,-9999,356,17,224,67,146
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/1/2009,1118,33.0358,-116.8513,Apr-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090401,-9999,-9999,-9999,-9999,356,17,224,67,146
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/16/2009,804,33.0358,-116.8513,Apr-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090401,-9999,-9999,-9999,-9999,356,17,224,67,146
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/1/2009,1169,33.0358,-116.8513,May-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090501,-9999,-9999,-9999,-9999,350,72,282,100,191
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/1/2009,1139,33.0358,-116.8513,May-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090501,-9999,-9999,-9999,-9999,350,72,282,100,191
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/18/2009,1067,33.0358,-116.8513,May-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090501,-9999,-9999,-9999,-9999,350,72,282,100,191
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,6/1/2009,1139,33.0358,-116.8513,Jun-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090601,-9999,-9999,-9999,-9999,378,72,270,113,192
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,6/1/2009,1253,33.0358,-116.8513,Jun-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090601,-9999,-9999,-9999,-9999,378,72,270,113,192
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,6/17/2009,848,33.0358,-116.8513,Jun-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090601,-9999,-9999,-9999,-9999,378,72,270,113,192
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,7/1/2009,1008,33.0358,-116.8513,Jul-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090701,-9999,-9999,-9999,-9999,406,67,347,143,245
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,7/1/2009,1007,33.0358,-116.8513,Jul-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090701,-9999,-9999,-9999,-9999,406,67,347,143,245
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,7/17/2009,1009,33.0358,-116.8513,Jul-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090701,-9999,-9999,-9999,-9999,406,67,347,143,245
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,8/1/2009,1231,33.0358,-116.8513,Aug-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090801,-9999,-9999,-9999,-9999,428,83,344,134,239
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,8/1/2009,1200,33.0358,-116.8513,Aug-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090801,-9999,-9999,-9999,-9999,428,83,344,134,239
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,8/17/2009,970,33.0358,-116.8513,Aug-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090801,-9999,-9999,-9999,-9999,428,83,344,134,239
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,8/12/2009,2522,33.0358,-116.8513,Aug-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090801,-9999,-9999,-9999,-9999,428,83,344,134,239
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,8/13/2009,1025,33.0358,-116.8513,Aug-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090801,-9999,-9999,-9999,-9999,428,83,344,134,239
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,9/1/2009,1209,33.0358,-116.8513,Sep-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090901,-9999,-9999,-9999,-9999,411,78,348,142,245
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,9/1/2009,1196,33.0358,-116.8513,Sep-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090901,-9999,-9999,-9999,-9999,411,78,348,142,245
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,9/16/2009,878,33.0358,-116.8513,Sep-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090901,-9999,-9999,-9999,-9999,411,78,348,142,245
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,9/11/2009,2527,33.0358,-116.8513,Sep-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090901,-9999,-9999,-9999,-9999,411,78,348,142,245
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,9/14/2009,1170,33.0358,-116.8513,Sep-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20090901,-9999,-9999,-9999,-9999,411,78,348,142,245
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/1/2009,1166,33.0358,-116.8513,Oct-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091001,-9999,-9999,-9999,-9999,378,28,272,90,181
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/1/2009,1126,33.0358,-116.8513,Oct-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091001,-9999,-9999,-9999,-9999,378,28,272,90,181
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/15/2009,740,33.0358,-116.8513,Oct-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091001,-9999,-9999,-9999,-9999,378,28,272,90,181
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/12/2009,2396,33.0358,-116.8513,Oct-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091001,-9999,-9999,-9999,-9999,378,28,272,90,181
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,10/13/2009,917,33.0358,-116.8513,Oct-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091001,-9999,-9999,-9999,-9999,378,28,272,90,181
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/1/2009,997,33.0358,-116.8513,Nov-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091101,-9999,-9999,-9999,-9999,350,6,251,66,158
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/1/2009,973,33.0358,-116.8513,Nov-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091101,-9999,-9999,-9999,-9999,350,6,251,66,158
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/16/2009,695,33.0358,-116.8513,Nov-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091101,-9999,-9999,-9999,-9999,350,6,251,66,158
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/10/2009,2012,33.0358,-116.8513,Nov-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091101,-9999,-9999,-9999,-9999,350,6,251,66,158
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,11/12/2009,838,33.0358,-116.8513,Nov-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091101,-9999,-9999,-9999,-9999,350,6,251,66,158
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/1/2009,865,33.0358,-116.8513,Dec-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091201,-9999,-9999,-9999,-9999,283,-6,178,43,110
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/1/2009,853,33.0358,-116.8513,Dec-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091201,-9999,-9999,-9999,-9999,283,-6,178,43,110
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/16/2009,474,33.0358,-116.8513,Dec-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091201,-9999,-9999,-9999,-9999,283,-6,178,43,110
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/11/2009,1721,33.0358,-116.8513,Dec-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091201,-9999,-9999,-9999,-9999,283,-6,178,43,110
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,12/14/2009,733,33.0358,-116.8513,Dec-09,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20091201,-9999,-9999,-9999,-9999,283,-6,178,43,110
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/1/2010,672,33.0358,-116.8513,Jan-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100101,-9999,-9999,-9999,-9999,272,0,203,58,130
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/1/2010,639,33.0358,-116.8513,Jan-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100101,-9999,-9999,-9999,-9999,272,0,203,58,130
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/18/2010,499,33.0358,-116.8513,Jan-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100101,-9999,-9999,-9999,-9999,272,0,203,58,130
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/13/2010,1710,33.0358,-116.8513,Jan-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100101,-9999,-9999,-9999,-9999,272,0,203,58,130
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,1/14/2010,687,33.0358,-116.8513,Jan-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100101,-9999,-9999,-9999,-9999,272,0,203,58,130
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/1/2010,768,33.0358,-116.8513,Feb-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100201,-9999,-9999,-9999,-9999,278,11,187,54,120
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/1/2010,738,33.0358,-116.8513,Feb-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100201,-9999,-9999,-9999,-9999,278,11,187,54,120
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/17/2010,535,33.0358,-116.8513,Feb-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100201,-9999,-9999,-9999,-9999,278,11,187,54,120
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/11/2010,1373,33.0358,-116.8513,Feb-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100201,-9999,-9999,-9999,-9999,278,11,187,54,120
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,2/12/2010,592,33.0358,-116.8513,Feb-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100201,-9999,-9999,-9999,-9999,278,11,187,54,120
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/1/2010,788,33.0358,-116.8513,Mar-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100301,-9999,-9999,-9999,-9999,278,6,202,54,128
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/1/2010,740,33.0358,-116.8513,Mar-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100301,-9999,-9999,-9999,-9999,278,6,202,54,128
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/18/2010,633,33.0358,-116.8513,Mar-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100301,-9999,-9999,-9999,-9999,278,6,202,54,128
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/15/2010,1935,33.0358,-116.8513,Mar-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100301,-9999,-9999,-9999,-9999,278,6,202,54,128
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,3/16/2010,823,33.0358,-116.8513,Mar-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100301,-9999,-9999,-9999,-9999,278,6,202,54,128
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/1/2010,1109,33.0358,-116.8513,Apr-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100401,-9999,-9999,-9999,-9999,272,6,204,54,129
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/1/2010,1069,33.0358,-116.8513,Apr-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100401,-9999,-9999,-9999,-9999,272,6,204,54,129
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/16/2010,857,33.0358,-116.8513,Apr-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100401,-9999,-9999,-9999,-9999,272,6,204,54,129
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/13/2010,2328,33.0358,-116.8513,Apr-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100401,-9999,-9999,-9999,-9999,272,6,204,54,129
SD-CSI-02814,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,4/14/2010,1010,33.0358,-116.8513,Apr-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100401,-9999,-9999,-9999,-9999,272,6,204,54,129
SD-CSI-00530,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/1/2010,1184,33.0358,-116.8513,May-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100501,-9999,-9999,-9999,-9999,300,22,238,71,154
SD-CSI-01123,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/1/2010,1162,33.0358,-116.8513,May-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100501,-9999,-9999,-9999,-9999,300,22,238,71,154
SD-CSI-01541,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/18/2010,1019,33.0358,-116.8513,May-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100501,-9999,-9999,-9999,-9999,300,22,238,71,154
SD-CSI-02447,Small Commercial (< 10 kW) and All Residential,Ramona,San Diego,92065,5/13/2010,2513,33.0358,-116.8513,May-10,GHCND:USR0000CGOO,GOOSE VALLEY CALIFORNIA CA US,466.3,33.0736,-116.8458,20100501,-9999,-9999,-9999,-9999,300,22,238,71,154
